method,task,regime,split,seed,episodes,success_rate,mechanism_f1,invalid_repair_rate,repeat_failure_rate,damage_rate,diagnostic_probe_cost,calibration_error
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,hidden_mechanism,2,72,0.527778,0.448752,0.234442,0.239785,0.089850,0.210156,0.080478
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,hidden_mechanism,3,72,0.583333,0.429769,0.241140,0.242903,0.088634,0.212068,0.087064
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,hidden_mechanism,4,72,0.611111,0.457155,0.242202,0.237702,0.084973,0.205473,0.087474
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,hidden_mechanism,5,72,0.625000,0.435056,0.240981,0.240900,0.083956,0.209548,0.085115
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,hidden_mechanism,6,72,0.527778,0.435569,0.235979,0.241173,0.087319,0.216905,0.084913
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,0,72,0.513889,0.427630,0.227645,0.237663,0.088333,0.206068,0.085720
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,1,72,0.513889,0.424218,0.228485,0.237496,0.086281,0.206118,0.083261
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,2,72,0.569444,0.420811,0.230334,0.236917,0.086828,0.208018,0.078049
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,3,72,0.583333,0.417378,0.236086,0.236978,0.085398,0.208666,0.082785
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,4,72,0.527778,0.430765,0.244547,0.238175,0.088828,0.203293,0.086495
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,5,72,0.513889,0.425987,0.231289,0.237324,0.085662,0.209565,0.088976
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,long_horizon,6,72,0.652778,0.439106,0.229827,0.225659,0.086330,0.214471,0.084318
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,0,72,0.541667,0.390161,0.244006,0.255228,0.091523,0.215002,0.086639
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,1,72,0.555556,0.395347,0.256652,0.252352,0.097445,0.210419,0.093848
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,2,72,0.680556,0.444998,0.246522,0.260610,0.095322,0.219836,0.089764
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,3,72,0.597222,0.399231,0.240878,0.251367,0.089698,0.222099,0.086334
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,4,72,0.444444,0.418403,0.258867,0.257076,0.095772,0.213234,0.090434
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,5,72,0.625000,0.413986,0.243810,0.253918,0.097360,0.215290,0.092356
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,sparse_observation,6,72,0.486111,0.395932,0.254500,0.256815,0.096380,0.219880,0.092992
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,0,72,0.472222,0.428361,0.250426,0.269616,0.090376,0.215670,0.090466
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,1,72,0.513889,0.410770,0.260561,0.261394,0.090257,0.223357,0.095360
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,2,72,0.569444,0.386040,0.256303,0.258883,0.090381,0.218083,0.095989
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,3,72,0.583333,0.398364,0.250032,0.259858,0.099188,0.216992,0.093538
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,4,72,0.555556,0.414784,0.256154,0.256686,0.100646,0.209769,0.088342
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,5,72,0.583333,0.419178,0.258272,0.260261,0.095067,0.219222,0.090512
conformal_risk_filter,peg_insert_with_lag,contact_mode_flip,combined_stress,6,72,0.500000,0.404033,0.261537,0.261868,0.095565,0.216524,0.087695
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,0,72,0.625000,0.455099,0.219006,0.229739,0.085744,0.198585,0.077455
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,1,72,0.638889,0.453867,0.206991,0.215891,0.084787,0.197976,0.070810
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,2,72,0.555556,0.447584,0.215052,0.220744,0.084262,0.198861,0.073439
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,3,72,0.694444,0.448768,0.213698,0.218884,0.084094,0.199980,0.079531
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,4,72,0.638889,0.456132,0.217204,0.218410,0.081656,0.197837,0.077158
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,5,72,0.611111,0.457617,0.221636,0.217796,0.079714,0.196523,0.073489
conformal_risk_filter,peg_insert_with_lag,actuator_lag,in_distribution,6,72,0.611111,0.449176,0.221051,0.227947,0.083809,0.197705,0.080353
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,0,72,0.583333,0.430237,0.230098,0.240780,0.084187,0.213760,0.078573
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,1,72,0.666667,0.425139,0.227827,0.239359,0.090446,0.207353,0.087463
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,2,72,0.680556,0.436321,0.227595,0.242166,0.083294,0.203733,0.083389
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,3,72,0.638889,0.421016,0.230726,0.232655,0.087977,0.208817,0.084610
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,4,72,0.638889,0.435944,0.224168,0.238807,0.086034,0.206782,0.081032
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,5,72,0.597222,0.432288,0.230679,0.222975,0.089690,0.199148,0.082151
conformal_risk_filter,peg_insert_with_lag,actuator_lag,hidden_mechanism,6,72,0.430556,0.429389,0.230828,0.237967,0.089793,0.212741,0.079438
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,0,72,0.430556,0.449977,0.220632,0.230555,0.084853,0.207146,0.084216
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,1,72,0.486111,0.433640,0.222083,0.232729,0.079382,0.206480,0.075102
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,2,72,0.430556,0.423301,0.223052,0.233426,0.084637,0.198801,0.081821
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,3,72,0.472222,0.421807,0.225142,0.238599,0.086611,0.208081,0.074504
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,4,72,0.569444,0.442210,0.224242,0.230909,0.084746,0.206396,0.084663
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,5,72,0.625000,0.449821,0.230961,0.240092,0.085456,0.210325,0.080363
conformal_risk_filter,peg_insert_with_lag,actuator_lag,long_horizon,6,72,0.541667,0.435370,0.218326,0.228205,0.086088,0.201740,0.083118
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,0,72,0.638889,0.424983,0.252364,0.249023,0.089253,0.210696,0.093883
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,1,72,0.555556,0.402448,0.244047,0.256196,0.092712,0.212417,0.094956
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,2,72,0.541667,0.388811,0.238207,0.246088,0.091992,0.212508,0.091145
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,3,72,0.513889,0.419737,0.235988,0.262586,0.092747,0.217731,0.088547
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,4,72,0.541667,0.409887,0.250596,0.253767,0.095195,0.212243,0.091668
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,5,72,0.652778,0.405967,0.252558,0.253657,0.089357,0.219932,0.086795
conformal_risk_filter,peg_insert_with_lag,actuator_lag,sparse_observation,6,72,0.666667,0.386409,0.252232,0.254085,0.090487,0.218406,0.087621
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,0,72,0.500000,0.394534,0.256738,0.255516,0.090876,0.214803,0.091039
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,1,72,0.500000,0.410909,0.258658,0.259289,0.088785,0.222566,0.093989
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,2,72,0.569444,0.411652,0.247373,0.241474,0.088606,0.223386,0.093444
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,3,72,0.541667,0.392486,0.252036,0.255240,0.086509,0.215661,0.089745
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,4,72,0.680556,0.414418,0.255767,0.250016,0.088950,0.214298,0.089470
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,5,72,0.541667,0.415262,0.248412,0.255770,0.095482,0.214727,0.092996
conformal_risk_filter,peg_insert_with_lag,actuator_lag,combined_stress,6,72,0.486111,0.405116,0.251622,0.260446,0.092369,0.218451,0.091685
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,0,72,0.569444,0.455263,0.218385,0.229524,0.083017,0.211328,0.080945
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,1,72,0.569444,0.447848,0.213295,0.222772,0.082071,0.195966,0.081821
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,2,72,0.611111,0.454280,0.223283,0.226839,0.082208,0.208568,0.081051
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,3,72,0.666667,0.455882,0.218397,0.225834,0.087249,0.205244,0.083534
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,4,72,0.666667,0.434805,0.223172,0.223902,0.080891,0.212023,0.076311
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,5,72,0.708333,0.447623,0.211500,0.229464,0.086345,0.206784,0.074356
conformal_risk_filter,peg_insert_with_lag,payload_shift,in_distribution,6,72,0.597222,0.439024,0.217879,0.231135,0.085657,0.201222,0.077624
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,0,72,0.583333,0.426044,0.234795,0.247699,0.087346,0.212941,0.084836
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,1,72,0.597222,0.438943,0.229735,0.242755,0.091334,0.211300,0.090632
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,2,72,0.583333,0.398443,0.238266,0.243588,0.097048,0.210230,0.088658
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,3,72,0.694444,0.427272,0.239991,0.246521,0.090032,0.209025,0.088388
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,4,72,0.541667,0.429072,0.228465,0.249288,0.087432,0.212514,0.088525
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,5,72,0.569444,0.421450,0.239858,0.244464,0.087505,0.211296,0.089372
conformal_risk_filter,peg_insert_with_lag,payload_shift,hidden_mechanism,6,72,0.583333,0.419669,0.237253,0.253428,0.095790,0.204703,0.086798
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,0,72,0.611111,0.435591,0.234722,0.237553,0.088367,0.209007,0.080706
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,1,72,0.513889,0.435307,0.242481,0.234735,0.092373,0.213185,0.080828
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,2,72,0.527778,0.435373,0.225532,0.246579,0.086600,0.211663,0.088405
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,3,72,0.569444,0.430183,0.231401,0.237645,0.085945,0.209666,0.089484
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,4,72,0.555556,0.420394,0.224304,0.241692,0.085119,0.209370,0.078863
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,5,72,0.486111,0.423663,0.237702,0.238693,0.084467,0.207259,0.088059
conformal_risk_filter,peg_insert_with_lag,payload_shift,long_horizon,6,72,0.486111,0.427178,0.229891,0.242116,0.089222,0.215403,0.085387
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,0,72,0.541667,0.393898,0.253653,0.260695,0.096371,0.211486,0.097181
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,1,72,0.583333,0.403996,0.254178,0.254502,0.091133,0.215384,0.088985
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,2,72,0.569444,0.402676,0.255717,0.262273,0.097953,0.211286,0.094753
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,3,72,0.597222,0.399657,0.249658,0.263293,0.096065,0.216758,0.094068
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,4,72,0.541667,0.401811,0.260216,0.248424,0.095779,0.221805,0.086586
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,5,72,0.555556,0.419897,0.251809,0.265009,0.097144,0.221655,0.092696
conformal_risk_filter,peg_insert_with_lag,payload_shift,sparse_observation,6,72,0.583333,0.393682,0.257404,0.265699,0.093162,0.219945,0.087113
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,0,72,0.458333,0.370732,0.256459,0.257816,0.096048,0.222460,0.092787
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,1,72,0.500000,0.410461,0.257436,0.264990,0.096235,0.224204,0.091102
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,2,72,0.430556,0.413492,0.255370,0.269934,0.099097,0.218433,0.091939
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,3,72,0.500000,0.404413,0.265401,0.256255,0.097923,0.220866,0.093864
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,4,72,0.569444,0.401140,0.268214,0.261451,0.093524,0.217770,0.095985
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,5,72,0.541667,0.403827,0.257914,0.263871,0.098654,0.223788,0.098036
conformal_risk_filter,peg_insert_with_lag,payload_shift,combined_stress,6,72,0.416667,0.400832,0.259948,0.264796,0.096870,0.214925,0.094990
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,0,72,0.555556,0.425533,0.245996,0.252955,0.091067,0.216644,0.088460
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,1,72,0.652778,0.417661,0.239110,0.248440,0.093471,0.213533,0.093404
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,2,72,0.527778,0.416505,0.241183,0.248908,0.092664,0.217155,0.087696
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,3,72,0.583333,0.421642,0.245985,0.253154,0.092921,0.216469,0.087412
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,4,72,0.652778,0.421194,0.244823,0.255703,0.090583,0.212185,0.089088
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,5,72,0.625000,0.422717,0.241724,0.250724,0.090893,0.217102,0.089344
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,6,72,0.638889,0.419309,0.238062,0.250889,0.098240,0.212248,0.090718
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,0,72,0.569444,0.423702,0.252257,0.270784,0.099762,0.225304,0.095429
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,1,72,0.500000,0.393779,0.255412,0.276261,0.094987,0.216231,0.097416
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,2,72,0.416667,0.400749,0.263357,0.265532,0.105516,0.223708,0.097127
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,3,72,0.458333,0.390840,0.263010,0.265799,0.097868,0.218170,0.095063
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,4,72,0.458333,0.387981,0.255723,0.268007,0.098456,0.222001,0.098096
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,5,72,0.472222,0.400925,0.247650,0.264682,0.099071,0.224794,0.096263
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,6,72,0.527778,0.388980,0.251665,0.267038,0.106263,0.221835,0.096400
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,0,72,0.527778,0.419348,0.264068,0.256524,0.094650,0.219482,0.089323
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,1,72,0.527778,0.412808,0.258241,0.259353,0.097086,0.220460,0.095694
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,2,72,0.430556,0.407771,0.259276,0.259844,0.093162,0.218056,0.093104
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,3,72,0.472222,0.416426,0.255245,0.265429,0.100001,0.217656,0.098621
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,4,72,0.555556,0.391289,0.256657,0.271052,0.095371,0.220252,0.095403
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,5,72,0.597222,0.391203,0.253441,0.267130,0.095790,0.220754,0.090656
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,6,72,0.444444,0.382722,0.257566,0.252665,0.098841,0.224011,0.098440
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,0,72,0.569444,0.372313,0.275808,0.280201,0.097496,0.230700,0.103736
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,1,72,0.513889,0.367984,0.267471,0.293164,0.101516,0.223646,0.103281
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,2,72,0.444444,0.373275,0.285212,0.283381,0.104672,0.228413,0.098783
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,3,72,0.430556,0.370373,0.281419,0.296669,0.101595,0.230788,0.099306
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,4,72,0.486111,0.376399,0.276641,0.292125,0.101755,0.227285,0.098262
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,5,72,0.513889,0.375644,0.279839,0.279347,0.100933,0.229529,0.102851
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,6,72,0.527778,0.377708,0.283960,0.278105,0.100312,0.219206,0.105579
conformal_risk_filter,peg_insert_with_lag,combined_hidden_mechanisms,combined_stress,0,72,0.569444,0.371908,0.270244,0.298676,0.103382,0.228594,0.102597
