method,split,seed,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
scalar_uncertainty_planner,in_distribution,2,0.528646,0.336101,0.252304,0.234207,0.089370,0.143731,0.094821,0.096613,0.188485,0.206352,0.201932,-0.099994,0.049993,0.005101,0.002506,0.001890,0.000817,0.000707,0.000863,0.001294,0.001502,0.001833,0.001640,0.051540,384
scalar_uncertainty_planner,in_distribution,3,0.510417,0.336552,0.252573,0.233667,0.089408,0.143924,0.094712,0.096444,0.188379,0.206044,0.201876,-0.117835,0.050065,0.005125,0.002515,0.001924,0.000818,0.000673,0.000882,0.001293,0.001503,0.001857,0.001659,0.052074,384
scalar_uncertainty_planner,in_distribution,4,0.528646,0.336899,0.252269,0.233754,0.089307,0.143802,0.094563,0.096025,0.188542,0.206134,0.202068,-0.099072,0.049993,0.004992,0.002499,0.001909,0.000813,0.000720,0.000829,0.001306,0.001498,0.001816,0.001659,0.051935,384
scalar_uncertainty_planner,in_distribution,5,0.536458,0.336592,0.251996,0.233958,0.089223,0.143363,0.094670,0.096287,0.188760,0.206287,0.201864,-0.091303,0.049942,0.005140,0.002480,0.001917,0.000820,0.000687,0.000848,0.001282,0.001496,0.001825,0.001647,0.051728,384
scalar_uncertainty_planner,in_distribution,6,0.526042,0.335947,0.252114,0.234141,0.089405,0.143729,0.094518,0.096514,0.188190,0.205845,0.201603,-0.102090,0.050008,0.005108,0.002527,0.001838,0.000816,0.000751,0.000851,0.001283,0.001530,0.001872,0.001694,0.052378,384
scalar_uncertainty_planner,in_distribution,7,0.533854,0.336057,0.252479,0.234106,0.089585,0.143678,0.094676,0.096320,0.188429,0.206050,0.201650,-0.094921,0.049961,0.005178,0.002476,0.001935,0.000824,0.000716,0.000852,0.001310,0.001496,0.001840,0.001625,0.051359,384
scalar_uncertainty_planner,in_distribution,8,0.526042,0.336035,0.252701,0.233592,0.089449,0.143103,0.094269,0.096123,0.188437,0.206227,0.201734,-0.101975,0.050008,0.005072,0.002512,0.001866,0.000809,0.000738,0.000878,0.001272,0.001505,0.001850,0.001666,0.051372,384
scalar_uncertainty_planner,in_distribution,9,0.562500,0.336861,0.252500,0.233328,0.089478,0.143505,0.094709,0.096506,0.188344,0.205945,0.201766,-0.065251,0.049683,0.005157,0.002524,0.001854,0.000826,0.000716,0.000862,0.001291,0.001516,0.001850,0.001662,0.051786,384
scalar_uncertainty_planner,long_horizon,0,0.484375,0.324241,0.274253,0.263502,0.098841,0.146031,0.102504,0.108859,0.204996,0.226136,0.220082,-0.219141,0.050051,0.005136,0.002427,0.001869,0.000787,0.000691,0.000819,0.001276,0.001444,0.001790,0.001578,0.051919,384
scalar_uncertainty_planner,long_horizon,1,0.518229,0.325241,0.274388,0.263408,0.098786,0.145761,0.102748,0.109211,0.205316,0.226488,0.219927,-0.185266,0.050042,0.005041,0.002435,0.001868,0.000795,0.000683,0.000865,0.001267,0.001466,0.001781,0.001629,0.051967,384
scalar_uncertainty_planner,long_horizon,2,0.395833,0.324637,0.274551,0.263548,0.098578,0.145997,0.102911,0.109282,0.205262,0.226452,0.219854,-0.308047,0.048977,0.005070,0.002392,0.001878,0.000809,0.000675,0.000829,0.001307,0.001450,0.001794,0.001585,0.050191,384
scalar_uncertainty_planner,long_horizon,3,0.473958,0.326075,0.273931,0.263610,0.098630,0.145846,0.102802,0.109034,0.205080,0.226447,0.219939,-0.228696,0.050008,0.005008,0.002409,0.001899,0.000773,0.000706,0.000837,0.001248,0.001466,0.001788,0.001590,0.051901,384
scalar_uncertainty_planner,long_horizon,4,0.468750,0.324484,0.274065,0.263419,0.098792,0.145987,0.102988,0.109321,0.205343,0.226741,0.219763,-0.234958,0.049978,0.005084,0.002382,0.001871,0.000778,0.000708,0.000839,0.001288,0.001471,0.001821,0.001625,0.051313,384
scalar_uncertainty_planner,long_horizon,5,0.479167,0.325474,0.273814,0.263567,0.098820,0.146456,0.102826,0.109108,0.205425,0.226783,0.220067,-0.224181,0.050032,0.004983,0.002391,0.001847,0.000787,0.000699,0.000819,0.001264,0.001439,0.001791,0.001609,0.052001,384
scalar_uncertainty_planner,long_horizon,6,0.466146,0.326141,0.274337,0.263079,0.098570,0.145980,0.102935,0.109370,0.204967,0.226084,0.219420,-0.236487,0.049961,0.004961,0.002432,0.001898,0.000796,0.000730,0.000825,0.001304,0.001435,0.001761,0.001557,0.051475,384
scalar_uncertainty_planner,long_horizon,7,0.492188,0.324388,0.273754,0.263692,0.098791,0.145892,0.103021,0.109186,0.205648,0.226745,0.220360,-0.211635,0.050070,0.005119,0.002416,0.001845,0.000782,0.000696,0.000847,0.001271,0.001423,0.001764,0.001584,0.051841,384
scalar_uncertainty_planner,long_horizon,8,0.460938,0.324985,0.274359,0.263475,0.098695,0.145786,0.102850,0.109155,0.205050,0.226445,0.219692,-0.242457,0.049923,0.005015,0.002401,0.001918,0.000782,0.000688,0.000850,0.001272,0.001442,0.001771,0.001582,0.051184,384
scalar_uncertainty_planner,long_horizon,9,0.468750,0.325138,0.274822,0.263560,0.098683,0.146251,0.102755,0.109123,0.205555,0.226545,0.219917,-0.235476,0.049978,0.005114,0.002415,0.001895,0.000785,0.000713,0.000838,0.001298,0.001475,0.001781,0.001611,0.051739,384
scalar_uncertainty_planner,sparse_observation,0,0.442708,0.303332,0.280310,0.261902,0.101108,0.150602,0.110441,0.120600,0.209869,0.236905,0.225992,-0.285746,0.049746,0.004627,0.002294,0.001741,0.000725,0.000633,0.000676,0.001064,0.001332,0.001570,0.001419,0.050614,384
scalar_uncertainty_planner,sparse_observation,1,0.427083,0.304134,0.280222,0.262305,0.101017,0.150603,0.110278,0.121074,0.209764,0.236790,0.225907,-0.301175,0.049540,0.004671,0.002246,0.001732,0.000711,0.000610,0.000672,0.000997,0.001350,0.001561,0.001466,0.051344,384
scalar_uncertainty_planner,sparse_observation,2,0.466146,0.302741,0.280352,0.262340,0.101372,0.150510,0.110445,0.120768,0.209930,0.237179,0.226060,-0.263213,0.049961,0.004632,0.002276,0.001751,0.000716,0.000624,0.000699,0.001035,0.001332,0.001577,0.001477,0.051475,384
scalar_uncertainty_planner,sparse_observation,3,0.403646,0.303180,0.280271,0.262388,0.100970,0.150418,0.110272,0.120907,0.209596,0.236345,0.225297,-0.324799,0.049137,0.004714,0.002230,0.001738,0.000737,0.000630,0.000696,0.000992,0.001342,0.001561,0.001459,0.051136,384
scalar_uncertainty_planner,sparse_observation,4,0.476562,0.302882,0.280379,0.261857,0.101187,0.150065,0.110219,0.121181,0.209613,0.236866,0.225527,-0.251828,0.050021,0.004783,0.002277,0.001740,0.000720,0.000637,0.000640,0.001028,0.001314,0.001541,0.001433,0.051539,384
scalar_uncertainty_planner,sparse_observation,5,0.463542,0.303339,0.280940,0.261846,0.101122,0.150229,0.110369,0.121526,0.209682,0.236701,0.225606,-0.265375,0.049942,0.004701,0.002253,0.001754,0.000720,0.000659,0.000658,0.001024,0.001360,0.001591,0.001486,0.050984,384
scalar_uncertainty_planner,sparse_observation,6,0.445312,0.302361,0.281028,0.262027,0.101175,0.150196,0.110447,0.121068,0.209747,0.236953,0.225736,-0.284198,0.049775,0.004720,0.002267,0.001777,0.000729,0.000626,0.000679,0.001045,0.001324,0.001540,0.001447,0.051227,384
scalar_uncertainty_planner,sparse_observation,7,0.450521,0.302600,0.280338,0.261969,0.101352,0.150706,0.110207,0.120992,0.209729,0.236516,0.225552,-0.278410,0.049830,0.004720,0.002256,0.001728,0.000738,0.000665,0.000657,0.001044,0.001330,0.001516,0.001422,0.051563,384
scalar_uncertainty_planner,sparse_observation,8,0.458333,0.303746,0.280429,0.262028,0.101109,0.150185,0.110318,0.120865,0.209549,0.236529,0.225414,-0.269845,0.049901,0.004719,0.002211,0.001726,0.000709,0.000609,0.000699,0.001039,0.001335,0.001533,0.001436,0.051709,384
scalar_uncertainty_planner,sparse_observation,9,0.442708,0.302932,0.280560,0.261749,0.101091,0.150569,0.110508,0.120942,0.209564,0.236747,0.225477,-0.285874,0.049746,0.004598,0.002279,0.001752,0.000748,0.000614,0.000671,0.001018,0.001318,0.001535,0.001427,0.051092,384
