method,task,mechanism,split,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
scalar_uncertainty_planner,payload_handover,combined_hidden_mechanisms,combined_stress,0.300000,0.221202,0.325002,0.303279,0.113943,0.159206,0.122614,0.139038,0.235398,0.265740,0.252960,-0.572426,0.101054,0.002296,0.001227,0.001185,0.000610,0.000831,0.000591,0.000940,0.000866,0.001067,0.001162,0.101014,80
scalar_uncertainty_planner,payload_handover,combined_hidden_mechanisms,hidden_mechanism,0.437500,0.230765,0.313832,0.282714,0.109741,0.157509,0.115835,0.129489,0.227872,0.254956,0.244726,-0.390049,0.109394,0.002115,0.001036,0.001192,0.000685,0.000872,0.000582,0.000896,0.000883,0.001051,0.001119,0.109818,80
scalar_uncertainty_planner,payload_handover,combined_hidden_mechanisms,in_distribution,0.362500,0.245766,0.298787,0.267242,0.103847,0.153895,0.109242,0.119012,0.216302,0.240309,0.232352,-0.413706,0.106008,0.002605,0.001109,0.000977,0.000658,0.000821,0.000601,0.000797,0.000839,0.001038,0.001183,0.105831,80
scalar_uncertainty_planner,payload_handover,combined_hidden_mechanisms,long_horizon,0.300000,0.233645,0.318140,0.296814,0.112019,0.155698,0.117061,0.131824,0.231896,0.258961,0.248979,-0.547086,0.101054,0.002093,0.001086,0.001121,0.000684,0.000978,0.000692,0.000834,0.000870,0.001109,0.001129,0.101168,80
scalar_uncertainty_planner,payload_handover,combined_hidden_mechanisms,sparse_observation,0.300000,0.221705,0.319838,0.291462,0.112643,0.158815,0.120483,0.136936,0.232051,0.262427,0.249340,-0.553091,0.101054,0.001939,0.001162,0.001187,0.000675,0.000806,0.000672,0.000830,0.000872,0.000992,0.001079,0.100717,80
scalar_uncertainty_planner,payload_handover,compliance_shift,combined_stress,0.400000,0.316588,0.286180,0.272808,0.105538,0.148756,0.110553,0.122855,0.215503,0.242391,0.231527,-0.346069,0.108031,0.002537,0.001146,0.001183,0.000638,0.000865,0.000641,0.000774,0.000921,0.001079,0.001062,0.107938,80
scalar_uncertainty_planner,payload_handover,compliance_shift,hidden_mechanism,0.500000,0.343676,0.256653,0.239937,0.092013,0.142796,0.096816,0.099808,0.191409,0.210515,0.204952,-0.140618,0.110259,0.001810,0.001095,0.001124,0.000606,0.000819,0.000690,0.000836,0.000940,0.001277,0.001060,0.110235,80
scalar_uncertainty_planner,payload_handover,compliance_shift,in_distribution,0.587500,0.359398,0.240377,0.224646,0.086071,0.140610,0.089864,0.088556,0.181802,0.196881,0.193831,-0.001824,0.108557,0.002164,0.001227,0.001083,0.000782,0.000966,0.000612,0.000825,0.000851,0.001106,0.001112,0.108703,80
scalar_uncertainty_planner,payload_handover,compliance_shift,long_horizon,0.500000,0.345823,0.262483,0.254372,0.095670,0.142961,0.098548,0.101695,0.197691,0.217144,0.211338,-0.165733,0.110259,0.002143,0.000967,0.001126,0.000617,0.000964,0.000715,0.000891,0.000883,0.001181,0.001186,0.109938,80
scalar_uncertainty_planner,payload_handover,compliance_shift,sparse_observation,0.587500,0.321190,0.270527,0.254270,0.098980,0.147765,0.107009,0.115648,0.204315,0.230353,0.219698,-0.110445,0.108557,0.001985,0.001336,0.001071,0.000581,0.000752,0.000646,0.000875,0.000810,0.001134,0.001208,0.108277,80
scalar_uncertainty_planner,payload_handover,contact_mode_flip,combined_stress,0.387500,0.280070,0.306487,0.288072,0.110007,0.153436,0.117167,0.130886,0.225327,0.254596,0.242262,-0.419135,0.107431,0.002092,0.000994,0.001073,0.000706,0.000872,0.000786,0.000862,0.000891,0.001082,0.001150,0.107318,80
scalar_uncertainty_planner,payload_handover,contact_mode_flip,hidden_mechanism,0.437500,0.305626,0.276685,0.255203,0.096526,0.147536,0.102946,0.108472,0.202202,0.223974,0.216697,-0.264503,0.109394,0.002064,0.001171,0.001113,0.000734,0.000887,0.000734,0.000844,0.000787,0.000909,0.000958,0.109048,80
scalar_uncertainty_planner,payload_handover,contact_mode_flip,in_distribution,0.550000,0.322397,0.261284,0.241597,0.091367,0.144718,0.096424,0.098484,0.191893,0.209826,0.205527,-0.103140,0.109706,0.002319,0.001180,0.001207,0.000650,0.000802,0.000683,0.000856,0.000890,0.001054,0.001039,0.109552,80
scalar_uncertainty_planner,payload_handover,contact_mode_flip,long_horizon,0.500000,0.308282,0.283803,0.269987,0.099953,0.148159,0.104065,0.110971,0.209378,0.230462,0.223996,-0.228663,0.110259,0.002124,0.001062,0.001244,0.000593,0.000971,0.000653,0.000790,0.000899,0.001131,0.001102,0.110529,80
scalar_uncertainty_planner,payload_handover,contact_mode_flip,sparse_observation,0.412500,0.284752,0.290524,0.269829,0.103287,0.152234,0.113685,0.125967,0.214828,0.242607,0.231405,-0.346628,0.108557,0.002077,0.001098,0.001054,0.000678,0.000804,0.000520,0.000863,0.000766,0.001012,0.001042,0.108706,80
scalar_uncertainty_planner,payload_handover,friction_shift,combined_stress,0.500000,0.332690,0.276549,0.264652,0.102241,0.147303,0.108987,0.118894,0.210315,0.236333,0.226030,-0.216517,0.110259,0.002186,0.001181,0.001256,0.000572,0.000753,0.000692,0.000920,0.000899,0.001115,0.001196,0.110207,80
scalar_uncertainty_planner,payload_handover,friction_shift,hidden_mechanism,0.425000,0.359890,0.246826,0.232981,0.088887,0.141190,0.094747,0.096995,0.186805,0.205783,0.200892,-0.187249,0.109011,0.002046,0.001237,0.001157,0.000638,0.000862,0.000665,0.000928,0.000948,0.001106,0.001149,0.108867,80
scalar_uncertainty_planner,payload_handover,friction_shift,in_distribution,0.637500,0.375346,0.230804,0.218612,0.083554,0.138890,0.087789,0.085574,0.176085,0.190900,0.188949,0.075647,0.106008,0.002163,0.000947,0.001058,0.000661,0.000737,0.000716,0.000797,0.000884,0.001256,0.001137,0.105845,80
scalar_uncertainty_planner,payload_handover,friction_shift,long_horizon,0.500000,0.362774,0.253499,0.248249,0.092196,0.140635,0.096682,0.098555,0.193398,0.212180,0.207000,-0.138202,0.110259,0.002271,0.001211,0.001058,0.000612,0.000756,0.000714,0.000913,0.000939,0.001208,0.001023,0.110504,80
scalar_uncertainty_planner,payload_handover,friction_shift,sparse_observation,0.462500,0.339335,0.260816,0.247204,0.095185,0.145419,0.105495,0.112890,0.200089,0.225500,0.215281,-0.206067,0.109948,0.002120,0.001144,0.001145,0.000692,0.000918,0.000568,0.000897,0.000945,0.001081,0.001096,0.109706,80
scalar_uncertainty_planner,payload_handover,nominal,combined_stress,0.612500,0.387089,0.253265,0.248732,0.094994,0.141979,0.102676,0.109465,0.196855,0.220751,0.212288,-0.028567,0.107431,0.002258,0.000985,0.001093,0.000634,0.000912,0.000739,0.000833,0.000865,0.001041,0.001154,0.107469,80
scalar_uncertainty_planner,payload_handover,nominal,hidden_mechanism,0.587500,0.415952,0.222764,0.215150,0.081457,0.136083,0.088402,0.086668,0.173052,0.189732,0.185420,0.053985,0.108557,0.002100,0.001100,0.000967,0.000604,0.000871,0.000761,0.000754,0.000781,0.001008,0.000935,0.108589,80
scalar_uncertainty_planner,payload_handover,nominal,in_distribution,0.650000,0.432202,0.207508,0.200728,0.075847,0.133534,0.081219,0.076118,0.161954,0.174691,0.173446,0.167041,0.105180,0.002350,0.001252,0.001248,0.000672,0.000995,0.000671,0.000761,0.000853,0.001079,0.001060,0.105549,80
scalar_uncertainty_planner,payload_handover,nominal,long_horizon,0.662500,0.419309,0.230693,0.230833,0.085248,0.135817,0.090136,0.088390,0.179315,0.196133,0.192177,0.101409,0.104273,0.002207,0.001041,0.000991,0.000607,0.000924,0.000733,0.000935,0.000823,0.001162,0.001021,0.104292,80
scalar_uncertainty_planner,payload_handover,nominal,sparse_observation,0.625000,0.391316,0.239021,0.229175,0.087891,0.140860,0.099103,0.103282,0.184311,0.207558,0.198835,0.032717,0.106757,0.002066,0.001085,0.001042,0.000709,0.000814,0.000596,0.000716,0.000811,0.001098,0.001001,0.106856,80
scalar_uncertainty_planner,payload_handover,occlusion_persistence,combined_stress,0.537500,0.295785,0.295131,0.280715,0.107395,0.150895,0.116365,0.129121,0.220066,0.250165,0.236327,-0.239948,0.109948,0.002177,0.001137,0.000962,0.000681,0.000881,0.000695,0.000891,0.000867,0.001108,0.001122,0.109712,80
scalar_uncertainty_planner,payload_handover,occlusion_persistence,hidden_mechanism,0.525000,0.303675,0.270013,0.254061,0.094798,0.149174,0.108390,0.117516,0.202265,0.229002,0.218137,-0.174104,0.110121,0.002157,0.001266,0.001112,0.000638,0.000984,0.000560,0.000850,0.000858,0.001148,0.001126,0.109831,80
scalar_uncertainty_planner,payload_handover,occlusion_persistence,in_distribution,0.512500,0.316867,0.257543,0.238481,0.089589,0.147161,0.101203,0.106433,0.190271,0.212561,0.204442,-0.138646,0.110224,0.002413,0.001103,0.000938,0.000632,0.000799,0.000649,0.000847,0.000961,0.001038,0.001123,0.110513,80
scalar_uncertainty_planner,payload_handover,occlusion_persistence,long_horizon,0.487500,0.309297,0.278344,0.266877,0.099366,0.149671,0.110114,0.119670,0.207533,0.234068,0.223144,-0.237032,0.110224,0.001732,0.001100,0.001248,0.000638,0.000857,0.000611,0.000887,0.000939,0.001168,0.001160,0.110393,80
scalar_uncertainty_planner,payload_handover,occlusion_persistence,sparse_observation,0.462500,0.295843,0.281252,0.263788,0.100856,0.151448,0.112152,0.124048,0.209791,0.238782,0.226112,-0.272391,0.109948,0.002133,0.001108,0.000923,0.000712,0.000871,0.000718,0.000993,0.000916,0.001021,0.001076,0.110213,80
scalar_uncertainty_planner,payload_handover,payload_shift,combined_stress,0.375000,0.279027,0.298465,0.281729,0.109087,0.151640,0.114912,0.127690,0.223546,0.251436,0.239791,-0.415161,0.106757,0.002198,0.001238,0.001075,0.000682,0.000935,0.000641,0.000931,0.000873,0.001058,0.001089,0.106745,80
scalar_uncertainty_planner,payload_handover,payload_shift,hidden_mechanism,0.462500,0.306860,0.271238,0.251140,0.097770,0.146644,0.100967,0.106428,0.203581,0.223478,0.218379,-0.231348,0.109948,0.001968,0.001078,0.001161,0.000687,0.000881,0.000747,0.000849,0.000951,0.001063,0.001151,0.110100,80
scalar_uncertainty_planner,payload_handover,payload_shift,in_distribution,0.675000,0.322397,0.256497,0.235196,0.092394,0.144316,0.094325,0.094968,0.192579,0.209082,0.206331,0.031696,0.103285,0.002279,0.001100,0.001153,0.000740,0.000858,0.000643,0.000974,0.000908,0.001022,0.001169,0.103350,80
scalar_uncertainty_planner,payload_handover,payload_shift,long_horizon,0.450000,0.310854,0.279164,0.265509,0.101655,0.146380,0.102419,0.108873,0.209080,0.228920,0.223697,-0.269780,0.109706,0.002183,0.001222,0.000869,0.000723,0.000791,0.000725,0.000930,0.000820,0.001111,0.000988,0.109507,80
scalar_uncertainty_planner,payload_handover,payload_shift,sparse_observation,0.475000,0.285960,0.286838,0.265909,0.104600,0.150377,0.111472,0.122745,0.214892,0.241934,0.231368,-0.276292,0.110121,0.002259,0.001165,0.001130,0.000624,0.000761,0.000664,0.000794,0.000853,0.001083,0.001074,0.110010,80
scalar_uncertainty_planner,peg_insert_with_lag,actuator_lag,combined_stress,0.475000,0.292795,0.298578,0.282087,0.109633,0.153007,0.115636,0.127850,0.222917,0.251972,0.239741,-0.311866,0.110121,0.002016,0.000965,0.001068,0.000685,0.000897,0.000710,0.000973,0.000972,0.001208,0.001123,0.110267,80
scalar_uncertainty_planner,peg_insert_with_lag,actuator_lag,hidden_mechanism,0.487500,0.319139,0.270315,0.251078,0.097429,0.147224,0.100398,0.106212,0.201854,0.222095,0.216129,-0.199635,0.110224,0.002101,0.001099,0.001082,0.000756,0.000846,0.000625,0.000654,0.001014,0.001270,0.001310,0.110198,80
scalar_uncertainty_planner,peg_insert_with_lag,actuator_lag,in_distribution,0.462500,0.333699,0.255415,0.234836,0.091409,0.145479,0.093997,0.095924,0.190773,0.207409,0.204189,-0.173857,0.109948,0.002206,0.001046,0.001124,0.000642,0.000866,0.000613,0.000758,0.000736,0.000926,0.001002,0.110227,80
scalar_uncertainty_planner,peg_insert_with_lag,actuator_lag,long_horizon,0.525000,0.321883,0.276849,0.265034,0.101456,0.147389,0.102064,0.108569,0.208472,0.228369,0.223016,-0.187982,0.110121,0.002074,0.001068,0.001135,0.000673,0.000881,0.000667,0.000785,0.000832,0.001028,0.000982,0.110419,80
scalar_uncertainty_planner,peg_insert_with_lag,actuator_lag,sparse_observation,0.325000,0.299994,0.285401,0.264134,0.103686,0.152644,0.111046,0.122055,0.214337,0.241558,0.230283,-0.417811,0.103285,0.002063,0.001279,0.000945,0.000686,0.000896,0.000682,0.000956,0.000929,0.001073,0.000983,0.103160,80
scalar_uncertainty_planner,peg_insert_with_lag,combined_hidden_mechanisms,combined_stress,0.225000,0.218784,0.326591,0.306055,0.114795,0.160654,0.123843,0.141264,0.237495,0.268665,0.256154,-0.655655,0.092084,0.002245,0.001018,0.000994,0.000622,0.000934,0.000701,0.000838,0.000937,0.001211,0.001091,0.091840,80
scalar_uncertainty_planner,peg_insert_with_lag,combined_hidden_mechanisms,hidden_mechanism,0.425000,0.228171,0.316229,0.285939,0.110511,0.159115,0.116525,0.130701,0.229177,0.256757,0.245710,-0.410893,0.109011,0.002204,0.001288,0.001213,0.000610,0.000853,0.000662,0.000801,0.000812,0.000936,0.000883,0.109053,80
scalar_uncertainty_planner,peg_insert_with_lag,combined_hidden_mechanisms,in_distribution,0.400000,0.238928,0.301968,0.271782,0.104803,0.156094,0.110348,0.120722,0.218283,0.242323,0.234116,-0.388871,0.108031,0.002328,0.001062,0.000972,0.000596,0.000831,0.000731,0.000904,0.000821,0.001131,0.001087,0.108473,80
scalar_uncertainty_planner,peg_insert_with_lag,combined_hidden_mechanisms,long_horizon,0.325000,0.229496,0.321755,0.299915,0.112991,0.158740,0.117644,0.133491,0.233377,0.260627,0.251000,-0.532769,0.103285,0.001937,0.001029,0.001127,0.000630,0.000956,0.000626,0.000821,0.000938,0.001102,0.001062,0.103231,80
scalar_uncertainty_planner,peg_insert_with_lag,combined_hidden_mechanisms,sparse_observation,0.250000,0.220028,0.321507,0.294091,0.113348,0.159987,0.122842,0.139358,0.233290,0.264583,0.251577,-0.610892,0.095487,0.002148,0.001058,0.001212,0.000757,0.000895,0.000752,0.000906,0.000874,0.001046,0.001050,0.095631,80
scalar_uncertainty_planner,peg_insert_with_lag,compliance_shift,combined_stress,0.400000,0.311744,0.290034,0.275996,0.106155,0.151020,0.112367,0.124286,0.217984,0.245412,0.233863,-0.357928,0.108031,0.002423,0.001077,0.001060,0.000590,0.000933,0.000657,0.000898,0.000858,0.001098,0.001093,0.107933,80
scalar_uncertainty_planner,peg_insert_with_lag,compliance_shift,hidden_mechanism,0.537500,0.339843,0.259387,0.243581,0.093217,0.145815,0.097741,0.101024,0.195799,0.215029,0.209512,-0.115501,0.109948,0.002132,0.001148,0.001121,0.000598,0.000888,0.000679,0.000807,0.000906,0.001082,0.001071,0.110113,80
scalar_uncertainty_planner,peg_insert_with_lag,compliance_shift,in_distribution,0.500000,0.351436,0.244539,0.228389,0.087611,0.142276,0.090842,0.092023,0.184227,0.199680,0.196913,-0.103670,0.110259,0.002106,0.001046,0.001164,0.000578,0.000931,0.000630,0.000965,0.000847,0.001142,0.001137,0.110268,80
scalar_uncertainty_planner,peg_insert_with_lag,compliance_shift,long_horizon,0.487500,0.342543,0.266801,0.258026,0.096397,0.144740,0.099118,0.103741,0.201287,0.220531,0.215493,-0.190487,0.110224,0.002014,0.001123,0.001062,0.000601,0.000960,0.000539,0.000807,0.000914,0.001051,0.001117,0.110204,80
scalar_uncertainty_planner,peg_insert_with_lag,compliance_shift,sparse_observation,0.425000,0.313256,0.274878,0.258009,0.099502,0.150055,0.108471,0.117836,0.206318,0.232223,0.222375,-0.286307,0.109011,0.002195,0.001122,0.001267,0.000602,0.000881,0.000526,0.000827,0.000907,0.001157,0.001198,0.108888,80
scalar_uncertainty_planner,peg_insert_with_lag,contact_mode_flip,combined_stress,0.350000,0.274031,0.310170,0.292036,0.110587,0.156152,0.117657,0.133424,0.227427,0.257258,0.244370,-0.468709,0.105180,0.001951,0.001101,0.001125,0.000621,0.000940,0.000674,0.000874,0.000829,0.001060,0.001096,0.105500,80
scalar_uncertainty_planner,peg_insert_with_lag,contact_mode_flip,hidden_mechanism,0.500000,0.301174,0.281083,0.260172,0.098050,0.150403,0.104190,0.109960,0.204693,0.226761,0.219909,-0.216463,0.110259,0.002072,0.001087,0.001016,0.000655,0.000900,0.000751,0.000893,0.000914,0.001085,0.001339,0.110541,80
scalar_uncertainty_planner,peg_insert_with_lag,contact_mode_flip,in_distribution,0.500000,0.316436,0.264723,0.244197,0.092531,0.146888,0.096616,0.100293,0.193746,0.210971,0.207166,-0.163883,0.110259,0.001900,0.001027,0.001190,0.000628,0.000911,0.000734,0.000907,0.000858,0.001100,0.001035,0.110594,80
scalar_uncertainty_planner,peg_insert_with_lag,contact_mode_flip,long_horizon,0.450000,0.305127,0.287396,0.274171,0.101548,0.149695,0.105505,0.113211,0.211970,0.233312,0.226792,-0.291324,0.109706,0.002320,0.001186,0.001008,0.000656,0.000851,0.000694,0.000972,0.000837,0.001126,0.001008,0.109859,80
scalar_uncertainty_planner,peg_insert_with_lag,contact_mode_flip,sparse_observation,0.337500,0.279655,0.296063,0.274221,0.104200,0.154708,0.114426,0.126944,0.216779,0.245395,0.233764,-0.435427,0.104273,0.001965,0.001183,0.001044,0.000661,0.000871,0.000713,0.000926,0.000830,0.000987,0.001137,0.103899,80
scalar_uncertainty_planner,peg_insert_with_lag,friction_shift,combined_stress,0.412500,0.326645,0.281745,0.269341,0.103899,0.149563,0.110208,0.120329,0.213565,0.239789,0.229278,-0.319955,0.108557,0.002305,0.001100,0.001013,0.000670,0.000887,0.000646,0.000835,0.000882,0.001127,0.001017,0.108552,80
scalar_uncertainty_planner,peg_insert_with_lag,friction_shift,hidden_mechanism,0.475000,0.355750,0.250742,0.236853,0.090338,0.144187,0.095756,0.098043,0.189770,0.208291,0.203521,-0.150354,0.110121,0.002283,0.001256,0.001145,0.000748,0.000931,0.000682,0.000790,0.000822,0.001138,0.001005,0.110187,80
scalar_uncertainty_planner,peg_insert_with_lag,friction_shift,in_distribution,0.575000,0.368398,0.235236,0.221883,0.083677,0.141032,0.089468,0.087676,0.178937,0.193527,0.191370,0.000232,0.109011,0.002354,0.001186,0.001046,0.000664,0.001011,0.000654,0.000851,0.000850,0.000986,0.001017,0.109262,80
scalar_uncertainty_planner,peg_insert_with_lag,friction_shift,long_horizon,0.537500,0.358182,0.256682,0.252074,0.094132,0.143312,0.097287,0.101515,0.196028,0.214891,0.209901,-0.113611,0.109948,0.002103,0.001139,0.001218,0.000665,0.000817,0.000659,0.000743,0.000866,0.001114,0.001048,0.109807,80
scalar_uncertainty_planner,peg_insert_with_lag,friction_shift,sparse_observation,0.512500,0.329994,0.265477,0.252038,0.096018,0.148175,0.105996,0.115555,0.201863,0.227204,0.216630,-0.170943,0.110224,0.002058,0.001082,0.001046,0.000698,0.000830,0.000652,0.000919,0.000828,0.001134,0.001170,0.110557,80
scalar_uncertainty_planner,peg_insert_with_lag,nominal,combined_stress,0.475000,0.385772,0.258112,0.253131,0.096584,0.143604,0.104152,0.111329,0.198651,0.223234,0.213133,-0.178882,0.110121,0.002353,0.001127,0.001205,0.000715,0.000768,0.000658,0.000915,0.000896,0.001229,0.001193,0.110120,80
scalar_uncertainty_planner,peg_insert_with_lag,nominal,hidden_mechanism,0.562500,0.410543,0.227911,0.218380,0.082343,0.138032,0.089204,0.087403,0.175302,0.191988,0.188543,0.016357,0.109394,0.002050,0.001077,0.001147,0.000674,0.000978,0.000631,0.000844,0.000840,0.001088,0.001093,0.109446,80
scalar_uncertainty_planner,peg_insert_with_lag,nominal,in_distribution,0.675000,0.424873,0.212648,0.204022,0.076789,0.134906,0.082326,0.077732,0.164709,0.177912,0.176099,0.178167,0.103285,0.002304,0.001183,0.001284,0.000674,0.000832,0.000595,0.000924,0.000862,0.001055,0.001090,0.103104,80
scalar_uncertainty_planner,peg_insert_with_lag,nominal,long_horizon,0.650000,0.413207,0.234888,0.234107,0.086194,0.137554,0.091380,0.091495,0.182510,0.199291,0.195204,0.075570,0.105180,0.002188,0.001173,0.001095,0.000651,0.001047,0.000627,0.000797,0.000879,0.001259,0.001261,0.105178,80
scalar_uncertainty_planner,peg_insert_with_lag,nominal,sparse_observation,0.525000,0.387627,0.242698,0.232910,0.089513,0.144137,0.099970,0.104653,0.187147,0.210399,0.201601,-0.080077,0.110121,0.001844,0.001081,0.001018,0.000739,0.000932,0.000705,0.000854,0.000833,0.001026,0.001054,0.110181,80
